shot_id,combined_shot_type,period,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away,time_sec_remaining
271,Jump Shot,4,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 MIN,1,590
272,Jump Shot,4,9,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 MIN,1,576
273,Jump Shot,4,22,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 MIN,1,450
274,Jump Shot,4,18,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 MIN,1,324
275,Jump Shot,1,11,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 LAC,0,625
276,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 LAC,0,434
277,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 LAC,0,377
278,Jump Shot,1,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 LAC,0,344
280,Jump Shot,2,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 LAC,0,438
281,Jump Shot,2,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 LAC,0,395
283,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 LAC,0,128
284,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 LAC,0,99
285,Jump Shot,2,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 LAC,0,36
286,Jump Shot,3,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 LAC,0,684
287,Jump Shot,3,27,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 LAC,0,440
288,Jump Shot,3,9,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-01 LAC,0,293
289,Jump Shot,3,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 LAC,0,222
290,Layup,3,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 LAC,0,135
291,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 LAC,0,54
292,Jump Shot,4,20,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2000-01 LAC,0,667
294,Jump Shot,1,24,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2000-01 IND,1,582
295,Jump Shot,1,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 IND,1,300
296,Jump Shot,1,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 IND,1,210
297,Jump Shot,2,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 IND,1,668
298,Jump Shot,2,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 IND,1,520
302,Jump Shot,2,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2000-01 IND,1,227
303,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 IND,1,174
304,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 IND,1,502
305,Jump Shot,3,28,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 IND,1,442
306,Jump Shot,3,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 IND,1,412
307,Jump Shot,3,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 IND,1,408
308,Jump Shot,3,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 IND,1,298
309,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 IND,1,243
310,Jump Shot,3,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 IND,1,198
311,Jump Shot,3,9,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 IND,1,177
312,Jump Shot,3,18,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 IND,1,139
313,Dunk,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 IND,1,75
314,Jump Shot,3,42,0.0,3PT Field Goal,Back Court(BC),Above the Break 3,Back Court Shot,2000-01 IND,1,0
315,Jump Shot,4,15,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 IND,1,632
316,Jump Shot,4,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 IND,1,606
318,Jump Shot,1,13,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 SEA,0,659
319,Jump Shot,1,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 SEA,0,517
320,Jump Shot,1,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 SEA,0,430
321,Jump Shot,1,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,0,48
322,Jump Shot,1,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 SEA,0,24
323,Jump Shot,1,48,0.0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,2000-01 SEA,0,0
324,Layup,2,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,0,708
325,Jump Shot,2,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,0,540
326,Jump Shot,2,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,0,114
329,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,0,577
330,Jump Shot,3,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 SEA,0,546
331,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,0,422
332,Jump Shot,3,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SEA,0,225
333,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,0,88
334,Jump Shot,1,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 SAS,1,574
336,Jump Shot,1,18,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2000-01 SAS,1,448
337,Jump Shot,1,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 SAS,1,395
338,Jump Shot,1,18,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 SAS,1,330
339,Jump Shot,1,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-01 SAS,1,290
340,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SAS,1,244
341,Jump Shot,1,14,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2000-01 SAS,1,153
342,Jump Shot,1,13,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 SAS,1,120
343,Layup,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SAS,1,7
344,Jump Shot,2,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 SAS,1,280
345,Jump Shot,2,19,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SAS,1,254
347,Jump Shot,3,15,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2000-01 SAS,1,695
349,Jump Shot,3,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 SAS,1,550
350,Jump Shot,3,28,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 SAS,1,387
351,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SAS,1,359
352,Jump Shot,3,15,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-01 SAS,1,281
353,Jump Shot,3,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 SAS,1,188
354,Jump Shot,3,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SAS,1,37
355,Jump Shot,3,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 SAS,1,0
356,Jump Shot,4,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SAS,1,702
357,Dunk,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SAS,1,660
358,Jump Shot,4,8,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-01 SAS,1,582
359,Jump Shot,4,8,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2000-01 SAS,1,547
360,Jump Shot,4,27,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 SAS,1,454
361,Jump Shot,4,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 SAS,1,409
362,Dunk,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SAS,1,398
363,Jump Shot,4,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 SAS,1,240
364,Jump Shot,4,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 SAS,1,51
366,Jump Shot,1,14,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 DAL,1,626
367,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 DAL,1,551
368,Jump Shot,1,9,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 DAL,1,514
369,Jump Shot,1,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 DAL,1,406
370,Jump Shot,1,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 DAL,1,326
371,Jump Shot,1,11,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 DAL,1,89
372,Jump Shot,2,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 DAL,1,537
373,Jump Shot,2,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 DAL,1,533
374,Jump Shot,2,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2000-01 DAL,1,528
375,Jump Shot,2,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 DAL,1,318
376,Jump Shot,2,22,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 DAL,1,109
377,Dunk,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DAL,1,70
378,Jump Shot,2,8,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 DAL,1,25
379,Jump Shot,2,16,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 DAL,1,0
380,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DAL,1,632
381,Jump Shot,3,30,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 DAL,1,377
382,Jump Shot,3,16,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 DAL,1,312
383,Jump Shot,3,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 DAL,1,245
384,Jump Shot,3,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 DAL,1,205
385,Jump Shot,3,8,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2000-01 DAL,1,183
386,Jump Shot,3,13,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 DAL,1,17
387,Tip Shot,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DAL,1,0
388,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DAL,1,515
389,Jump Shot,4,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 DAL,1,451
393,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 PHI,1,597
394,Jump Shot,1,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 PHI,1,447
395,Jump Shot,1,15,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 PHI,1,408
396,Jump Shot,1,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 PHI,1,213
398,Jump Shot,1,45,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 PHI,1,0
399,Jump Shot,2,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 PHI,1,681
400,Jump Shot,2,15,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2000-01 PHI,1,641
401,Layup,2,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 PHI,1,566
402,Jump Shot,2,15,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 PHI,1,486
403,Jump Shot,2,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 PHI,1,348
404,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 PHI,1,323
405,Jump Shot,2,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 PHI,1,220
406,Jump Shot,2,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 PHI,1,154
407,Jump Shot,2,22,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 PHI,1,0
408,Jump Shot,3,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 PHI,1,567
409,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 PHI,1,561
410,Jump Shot,3,18,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 PHI,1,396
411,Jump Shot,3,12,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 PHI,1,286
412,Jump Shot,3,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 PHI,1,256
413,Jump Shot,4,24,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2000-01 PHI,1,686
414,Jump Shot,4,16,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 PHI,1,613
415,Jump Shot,4,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 PHI,1,395
416,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 PHI,1,364
417,Jump Shot,4,19,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 PHI,1,302
419,Dunk,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 PHI,1,84
420,Jump Shot,4,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 PHI,1,38
421,Jump Shot,1,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 GSW,0,701
422,Jump Shot,1,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 GSW,0,654
423,Tip Shot,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 GSW,0,447
424,Jump Shot,1,16,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 GSW,0,277
425,Jump Shot,1,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 GSW,0,218
426,Jump Shot,1,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 GSW,0,190
427,Jump Shot,1,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 GSW,0,126
429,Jump Shot,2,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 GSW,0,605
430,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 GSW,0,540
431,Jump Shot,2,18,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2000-01 GSW,0,477
432,Jump Shot,2,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 GSW,0,362
433,Layup,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 GSW,0,74
435,Layup,2,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 GSW,0,7
436,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 GSW,0,700
437,Jump Shot,3,23,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2000-01 GSW,0,659
438,Jump Shot,3,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 GSW,0,508
441,Jump Shot,3,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 GSW,0,211
442,Jump Shot,3,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 GSW,0,154
443,Jump Shot,3,23,1.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2000-01 GSW,0,29
444,Jump Shot,4,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 GSW,0,455
445,Jump Shot,4,23,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2000-01 GSW,0,355
446,Jump Shot,4,22,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2000-01 GSW,0,222
447,Jump Shot,4,10,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-01 GSW,0,129
448,Jump Shot,4,16,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 GSW,0,65
449,Jump Shot,4,18,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 GSW,0,22
450,Jump Shot,4,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 GSW,0,0
451,Jump Shot,5,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 GSW,0,146
452,Dunk,5,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 GSW,0,130
453,Jump Shot,5,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 GSW,0,78
454,Jump Shot,5,10,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 GSW,0,34
455,Jump Shot,5,33,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 GSW,0,0
457,Jump Shot,1,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 SEA,1,507
458,Jump Shot,1,19,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2000-01 SEA,1,439
460,Jump Shot,1,17,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 SEA,1,185
461,Jump Shot,1,19,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SEA,1,111
462,Jump Shot,1,8,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-01 SEA,1,11
463,Jump Shot,2,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2000-01 SEA,1,684
464,Dunk,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,1,569
465,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,1,180
466,Jump Shot,2,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SEA,1,150
467,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 SEA,1,122
468,Jump Shot,3,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 SEA,1,694
469,Jump Shot,3,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 SEA,1,662
470,Jump Shot,3,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2000-01 SEA,1,646
471,Jump Shot,3,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SEA,1,512
473,Jump Shot,3,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 SEA,1,447
474,Jump Shot,3,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 SEA,1,376
475,Jump Shot,3,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 SEA,1,333
476,Jump Shot,3,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 SEA,1,235
477,Jump Shot,4,20,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 SEA,1,707
478,Jump Shot,4,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 SEA,1,667
479,Jump Shot,4,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 SEA,1,129
481,Jump Shot,1,21,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 DET,1,642
482,Jump Shot,1,20,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 DET,1,561
483,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DET,1,556
484,Jump Shot,1,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 DET,1,512
485,Jump Shot,1,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 DET,1,479
486,Jump Shot,1,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 DET,1,408
487,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DET,1,84
488,Jump Shot,1,36,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 DET,1,0
489,Jump Shot,2,14,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 DET,1,638
490,Dunk,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DET,1,209
492,Jump Shot,3,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 DET,1,568
493,Jump Shot,3,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 DET,1,526
494,Jump Shot,3,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 DET,1,462
495,Jump Shot,3,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 DET,1,398
496,Jump Shot,3,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 DET,1,376
498,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DET,1,210
499,Jump Shot,3,14,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 DET,1,32
500,Jump Shot,3,20,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 DET,1,3
501,Jump Shot,4,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 DET,1,658
502,Jump Shot,1,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 MIL,1,650
503,Layup,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIL,1,629
504,Layup,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIL,1,624
505,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIL,1,584
506,Jump Shot,1,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 MIL,1,551
507,Layup,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIL,1,314
508,Dunk,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIL,1,257
510,Jump Shot,1,17,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 MIL,1,116
512,Dunk,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIL,1,377
513,Jump Shot,2,19,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 MIL,1,313
514,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIL,1,251
515,Jump Shot,2,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 MIL,1,224
516,Jump Shot,2,29,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 MIL,1,155
517,Jump Shot,2,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 MIL,1,39
518,Jump Shot,2,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2000-01 MIL,1,22
519,Jump Shot,3,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 MIL,1,706
520,Jump Shot,3,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 MIL,1,447
521,Jump Shot,3,11,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 MIL,1,172
522,Jump Shot,3,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 MIL,1,50
524,Jump Shot,4,27,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 MIL,1,411
525,Jump Shot,4,9,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 MIL,1,378
